ID,glob_feat0,glob_feat1,glob_feat2,y,SMILES0,seg0_feat0,seg0_feat1,SMILES1,seg1_feat0,seg1_feat1,SMILES2,seg2_feat0,seg2_feat1,SMILES3,seg3_feat0,seg3_feat1,SMILES4,seg4_feat0,seg4_feat1,SMILES5,seg5_feat0,seg5_feat1
8744,0.3861241026860907,0.0,1.0,-2.221456045026699,F[P-](F)(F)(F)(F)F,,0.06969601859545392,O=C1OCCO1,,0.37212159256181804,CCOC(OC)=O,,0.5581823888427281,,,,,,,,,
8745,0.42449134626821,0.0,1.0,-2.17216362692615,F[P-](F)(F)(F)(F)F,,0.06913291151168019,O=C1OCCO1,,0.3723468353953279,CCOC(OC)=O,,0.5585202530929919,,,,,,,,,
8746,0.46285858985032935,0.0,1.0,-2.1278810472347027,F[P-](F)(F)(F)(F)F,,0.07031584741467328,O=C1OCCO1,,0.37187366103413083,CCOC(OC)=O,,0.5578104915511959,,,,,,,,,
8747,0.5012258334324488,0.0,1.0,-2.086048198832638,F[P-](F)(F)(F)(F)F,,0.07004456954949781,O=C1OCCO1,,0.3719821721802011,CCOC(OC)=O,,0.5579732582703012,,,,,,,,,
8748,0.1175533976112554,0.0,1.0,-3.0052289132729353,F[P-](F)(F)(F)(F)F,,0.09430009891274882,O=C1OCCO1,,0.3622799604349001,CCOC(OC)=O,,0.5434199406523511,,,,,,,,,
8749,0.15592064119337473,0.0,1.0,-2.759105044422637,F[P-](F)(F)(F)(F)F,,0.09461083537649535,O=C1OCCO1,,0.36215566584940184,CCOC(OC)=O,,0.5432334987741028,,,,,,,,,
8750,0.19428788477549405,0.0,1.0,-2.597516985745274,F[P-](F)(F)(F)(F)F,,0.09579541538776228,O=C1OCCO1,,0.3616818338448949,CCOC(OC)=O,,0.5425227507673429,,,,,,,,,
8751,0.23265512835761337,0.0,1.0,-2.4679066805214136,F[P-](F)(F)(F)(F)F,,0.09407238991682844,O=C1OCCO1,,0.3623710440332688,CCOC(OC)=O,,0.5435565660499028,,,,,,,,,
8752,0.2710223719397327,0.0,1.0,-2.3650087078634745,F[P-](F)(F)(F)(F)F,,0.09438723665125973,O=C1OCCO1,,0.3622451053394961,CCOC(OC)=O,,0.5433676580092441,,,,,,,,,
8753,0.309389615521852,0.0,1.0,-2.276672370185399,F[P-](F)(F)(F)(F)F,,0.09615876331627037,O=C1OCCO1,,0.36153649467349186,CCOC(OC)=O,,0.5423047420102378,,,,,,,,,
